"Ceremony","Ceremony.Year","AwardCeremony","AwardCategory","Note","FilmID","FilmName","PersonID","PersonName","GeneralizedCategory","Your.Rating","Date.Rated","Title","Title.Type","IMDb.Rating","Runtime","Year","Num.Votes","Seen"
36,1964,"036-1964","Top Ten Films",NA,"tt0058557","Seance on a Wet Afternoon",NA,NA,"Top Films",NA,NA,"Seance on a Wet Afternoon","movie",7.6,121,1964,7227,"No"
36,1964,"036-1964","Top Ten Films",NA,"tt0057933","The Chalk Garden",NA,NA,"Top Films",NA,NA,"The Chalk Garden","movie",7.2,106,1964,2423,"No"
36,1964,"036-1964","Top Ten Films",NA,"tt0058099","The Finest Hours",NA,NA,"Top Films",NA,NA,"The Finest Hours","movie",7.2,116,1964,87,"No"
36,1964,"036-1964","Top Ten Films",NA,"tt0058756","The World of Henry Orient",NA,NA,"Top Films",NA,NA,"The World of Henry Orient","movie",6.6,106,1964,3755,"No"
36,1964,"036-1964","Top Ten Films",NA,"tt0058672","Topkapi",NA,NA,"Top Films",6,"2022-02-06","Topkapi","movie",6.9,120,1964,10402,"Yes"
36,1964,"036-1964","Top Ten Films",NA,"tt0057831","Zorba the Greek",NA,NA,"Top Films",NA,NA,"Alexis Zorbas","movie",7.6,142,1964,23725,"No"
37,1965,"037-1965","Best Actor",NA,"tt0059017","Cat Ballou","nm0001511","Lee Marvin","Performance",NA,NA,"Cat Ballou","movie",6.7,97,1965,15788,"No"
37,1965,"037-1965","Best Actor",NA,"tt0059712","Ship of Fools","nm0001511","Lee Marvin","Performance",7,"2022-06-05","Ship of Fools","movie",7.1,149,1965,6751,"Yes"
37,1965,"037-1965","Best Actress",NA,"tt0059084","Darling","nm0001046","Julie Christie","Performance",8,"2023-08-14","Darling","movie",7,128,1965,7725,"Yes"
37,1965,"037-1965","Best Actress",NA,"tt0059113","Doctor Zhivago","nm0001046","Julie Christie","Performance",7,"2022-03-15","Doctor Zhivago","movie",7.9,197,1965,80596,"Yes"
37,1965,"037-1965","Best Director",NA,"tt0059084","Darling","nm0772259","John Schlesinger","Director",8,"2023-08-14","Darling","movie",7,128,1965,7725,"Yes"
37,1965,"037-1965","Best Film",NA,"tt0059145","The Eleanor Roosevelt Story",NA,NA,"Top Films",NA,NA,"The Eleanor Roosevelt Story","movie",6.4,90,1965,199,"No"
37,1965,"037-1965","Best Foreign Language Film",NA,"tt0059229","Juliet of the Spirits",NA,NA,"International",7,"2023-10-20","Giulietta degli spiriti","movie",7.5,137,1965,14451,"Yes"
37,1965,"037-1965","Best Supporting Actor",NA,"tt0058886","The Agony and the Ecstasy","nm0028674","Harry Andrews","Performance",NA,NA,"The Agony and the Ecstasy","movie",7.1,138,1965,7831,"No"
37,1965,"037-1965","Best Supporting Actor",NA,"tt0059274","The Hill","nm0028674","Harry Andrews","Performance",NA,NA,"The Hill","movie",7.9,123,1965,14859,"No"
37,1965,"037-1965","Best Supporting Actress",NA,"tt0059037","The Cincinnati Kid","nm0000951","Joan Blondell","Performance",NA,NA,"The Cincinnati Kid","movie",7.2,102,1965,17805,"No"
37,1965,"037-1965","Top Foreign Films",NA,"tt0058695","Aunt Tula",NA,NA,"International",NA,NA,"La tía Tula","movie",7.4,109,1964,609,"No"
37,1965,"037-1965","Top Foreign Films",NA,"tt0058138","Gertrud",NA,NA,"International",NA,NA,"Gertrud","movie",7.3,116,1964,6666,"No"
37,1965,"037-1965","Top Foreign Films",NA,"tt0059229","Juliet of the Spirits",NA,NA,"International",7,"2023-10-20","Giulietta degli spiriti","movie",7.5,137,1965,14451,"Yes"
37,1965,"037-1965","Top Foreign Films",NA,"tt0058982","La Bohème",NA,NA,"International",NA,NA,"La Bohème","movie",7.5,105,1965,134,"No"
37,1965,"037-1965","Top Foreign Films",NA,"tt0053274","The Overcoat",NA,NA,"International",NA,NA,"Shinel","movie",7.4,75,1959,323,"No"
37,1965,"037-1965","Top Ten Films",NA,"tt0059798","A Thousand Clowns",NA,NA,"Top Films",8,"2023-08-19","A Thousand Clowns","movie",7.3,118,1965,3639,"Yes"
37,1965,"037-1965","Top Ten Films",NA,"tt0059084","Darling",NA,NA,"Top Films",8,"2023-08-14","Darling","movie",7,128,1965,7725,"Yes"
37,1965,"037-1965","Top Ten Films",NA,"tt0059113","Doctor Zhivago",NA,NA,"Top Films",7,"2022-03-15","Doctor Zhivago","movie",7.9,197,1965,80596,"Yes"
37,1965,"037-1965","Top Ten Films",NA,"tt0059712","Ship of Fools",NA,NA,"Top Films",7,"2022-06-05","Ship of Fools","movie",7.1,149,1965,6751,"Yes"
37,1965,"037-1965","Top Ten Films",NA,"tt0058886","The Agony and the Ecstasy",NA,NA,"Top Films",NA,NA,"The Agony and the Ecstasy","movie",7.1,138,1965,7831,"No"
37,1965,"037-1965","Top Ten Films",NA,"tt0059145","The Eleanor Roosevelt Story",NA,NA,"Top Films",NA,NA,"The Eleanor Roosevelt Story","movie",6.4,90,1965,199,"No"
37,1965,"037-1965","Top Ten Films",NA,"tt0059245","The Greatest Story Ever Told",NA,NA,"Top Films",NA,NA,"The Greatest Story Ever Told","movie",6.5,260,1965,11344,"No"
37,1965,"037-1965","Top Ten Films",NA,"tt0059742","The Sound of Music",NA,NA,"Top Films",9,"2021-07-09","The Sound of Music","movie",8.1,172,1965,251121,"Yes"
37,1965,"037-1965","Top Ten Films",NA,"tt0059749","The Spy Who Came in from the Cold",NA,NA,"Top Films",6,"2022-01-17","The Spy Who Came in from the Cold","movie",7.5,112,1965,18409,"Yes"
37,1965,"037-1965","Top Ten Films",NA,"tt0059825","The Train",NA,NA,"Top Films",8,"2022-11-29","The Train","movie",7.8,133,1964,18097,"Yes"
38,1966,"038-1966","Best Actor",NA,"tt0060665","A Man for All Seasons","nm0006890","Paul Scofield","Performance",8,"2021-10-14","A Man for All Seasons","movie",7.7,120,1966,36488,"Yes"
38,1966,"038-1966","Best Actress",NA,"tt0061184","Who's Afraid of Virginia Woolf?","nm0000072","Elizabeth Taylor","Performance",10,"2023-07-24","Who's Afraid of Virginia Woolf?","movie",8,131,1966,78701,"Yes"
38,1966,"038-1966","Best Director",NA,"tt0060665","A Man for All Seasons","nm0003593","Fred Zinnemann","Director",8,"2021-10-14","A Man for All Seasons","movie",7.7,120,1966,36488,"Yes"
38,1966,"038-1966","Best Film",NA,"tt0060665","A Man for All Seasons",NA,NA,"Top Films",8,"2021-10-14","A Man for All Seasons","movie",7.7,120,1966,36488,"Yes"
38,1966,"038-1966","Best Foreign Language Film",NA,"tt0059050","The Sleeping Car Murder",NA,NA,"International",NA,NA,"Compartiment tueurs","movie",7.3,95,1965,2168,"No"
38,1966,"038-1966","Best Supporting Actor",NA,"tt0060665","A Man for All Seasons","nm0001727","Robert Shaw","Performance",8,"2021-10-14","A Man for All Seasons","movie",7.7,120,1966,36488,"Yes"
38,1966,"038-1966","Best Supporting Actress",NA,"tt0060086","Alfie","nm0580357","Vivien Merchant","Performance",7,"2023-08-13","Alfie","movie",7,114,1966,15476,"Yes"
38,1966,"038-1966","Top Foreign Films",NA,"tt0061138","A Man and a Woman",NA,NA,"International",NA,NA,"Un homme et une femme","movie",7.5,102,1966,11511,"No"
38,1966,"038-1966","Top Foreign Films",NA,"tt0058126","Hamlet",NA,NA,"International",NA,NA,"Gamlet","movie",8.2,140,1964,2902,"No"
38,1966,"038-1966","Top Foreign Films",NA,"tt0059875","La vieille dame indigne",NA,NA,"International",NA,NA,"La vieille dame indigne","movie",7.1,94,1965,312,"No"
38,1966,"038-1966","Top Foreign Films",NA,"tt0058715","The Gospel According to St. Matthew",NA,NA,"International",NA,NA,"Il vangelo secondo Matteo","movie",7.7,137,1964,13371,"No"
38,1966,"038-1966","Top Foreign Films",NA,"tt0059050","The Sleeping Car Murder",NA,NA,"International",NA,NA,"Compartiment tueurs","movie",7.3,95,1965,2168,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0060665","A Man for All Seasons",NA,NA,"Top Films",8,"2021-10-14","A Man for All Seasons","movie",7.7,120,1966,36488,"Yes"
38,1966,"038-1966","Top Ten Films",NA,"tt0060086","Alfie",NA,NA,"Top Films",7,"2023-08-13","Alfie","movie",7,114,1966,15476,"Yes"
38,1966,"038-1966","Top Ten Films",NA,"tt0060182","Born Free",NA,NA,"Top Films",NA,NA,"Born Free","movie",7.2,95,1966,6851,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0060453","Georgy Girl",NA,NA,"Top Films",NA,NA,"Georgy Girl","movie",6.9,99,1966,4174,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0055024","It Happened Here",NA,NA,"Top Films",NA,NA,"It Happened Here","movie",6.7,101,1964,1236,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0060562","John F. Kennedy: Years of Lightning, Day of Drums",NA,NA,"Top Films",NA,NA,"John F. Kennedy: Years of Lightning, Day of Drums","movie",7.9,85,1965,101,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0059709","Shakespeare-Wallah",NA,NA,"Top Films",NA,NA,"Shakespeare-Wallah","movie",6.8,120,1965,848,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0060164","The Bible: In the Beginning...",NA,NA,"Top Films",NA,NA,"The Bible: In the Beginning...","movie",6.2,174,1966,5956,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0060921","The Russians Are Coming the Russians Are Coming",NA,NA,"Top Films",NA,NA,"The Russians Are Coming the Russians Are Coming","movie",7,126,1966,9753,"No"
38,1966,"038-1966","Top Ten Films",NA,"tt0061184","Who's Afraid of Virginia Woolf?",NA,NA,"Top Films",10,"2023-07-24","Who's Afraid of Virginia Woolf?","movie",8,131,1966,78701,"Yes"
39,1967,"039-1967","Best Actor",NA,"tt0061648","Far from the Madding Crowd","nm0002075","Peter Finch","Performance",NA,NA,"Far from the Madding Crowd","movie",7.2,168,1967,6068,"No"
39,1967,"039-1967","Best Actress",NA,"tt0061180","The Whisperers","nm0262725","Edith Evans","Performance",NA,NA,"The Whisperers","movie",7.1,106,1967,1414,"No"
39,1967,"039-1967","Best Director",NA,"tt0061809","In Cold Blood","nm0112218","Richard Brooks","Director",8,"2022-05-26","In Cold Blood","movie",7.9,134,1967,28262,"Yes"
39,1967,"039-1967","Best Film",NA,"tt0061648","Far from the Madding Crowd",NA,NA,"Top Films",NA,NA,"Far from the Madding Crowd","movie",7.2,168,1967,6068,"No"
39,1967,"039-1967","Best Foreign Language Film",NA,"tt0061620","Elvira Madigan",NA,NA,"International",NA,NA,"Elvira Madigan","movie",7,91,1967,3135,"No"
39,1967,"039-1967","Best Supporting Actor",NA,"tt0061502","The Comedians","nm0285818","Paul Ford","Performance",NA,NA,"The Comedians","movie",6.3,150,1967,2272,"No"
39,1967,"039-1967","Best Supporting Actress",NA,"tt0060395","The Family Way","nm0722485","Marjorie Rhodes","Performance",NA,NA,"The Family Way","movie",7.3,115,1966,1836,"No"
39,1967,"039-1967","Top Foreign Films",NA,"tt0060073","Africa: Blood and Guts",NA,NA,"International",NA,NA,"Africa addio","movie",7,140,1966,1808,"No"
39,1967,"039-1967","Top Foreign Films",NA,"tt0061620","Elvira Madigan",NA,NA,"International",NA,NA,"Elvira Madigan","movie",7,91,1967,3135,"No"
39,1967,"039-1967","Top Foreign Films",NA,"tt0060827","Persona",NA,NA,"International",10,"2023-09-18","Persona","movie",8.1,85,1966,127713,"Yes"
39,1967,"039-1967","Top Foreign Films",NA,"tt0060476","The Great St. Trinian's Train Robbery",NA,NA,"International",NA,NA,"The Great St. Trinian's Train Robbery","movie",5.8,93,1966,1105,"No"
39,1967,"039-1967","Top Foreign Films",NA,"tt0060223","The Hunt",NA,NA,"International",NA,NA,"La caza","movie",7.5,91,1966,2389,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0061328","Accident",NA,NA,"Top Films",NA,NA,"Accident","movie",6.8,105,1967,4878,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0061584","Doctor Dolittle",NA,NA,"Top Films",5,"2022-07-31","Doctor Dolittle","movie",6.1,152,1967,10060,"Yes"
39,1967,"039-1967","Top Ten Films",NA,"tt0061648","Far from the Madding Crowd",NA,NA,"Top Films",NA,NA,"Far from the Madding Crowd","movie",7.2,168,1967,6068,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0061809","In Cold Blood",NA,NA,"Top Films",8,"2022-05-26","In Cold Blood","movie",7.9,134,1967,28262,"Yes"
39,1967,"039-1967","Top Ten Films",NA,"tt0061502","The Comedians",NA,NA,"Top Films",NA,NA,"The Comedians","movie",6.3,150,1967,2272,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0060395","The Family Way",NA,NA,"Top Films",NA,NA,"The Family Way","movie",7.3,115,1966,1836,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0061722","The Graduate",NA,NA,"Top Films",8,"2021-07-09","The Graduate","movie",8,106,1967,284462,"Yes"
39,1967,"039-1967","Top Ten Films",NA,"tt0061407","The Taming of the Shrew",NA,NA,"Top Films",NA,NA,"The Taming of the Shrew","movie",7.1,122,1967,8482,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0061180","The Whisperers",NA,NA,"Top Films",NA,NA,"The Whisperers","movie",7.1,106,1967,1414,"No"
39,1967,"039-1967","Top Ten Films",NA,"tt0062414","Ulysses",NA,NA,"Top Films",NA,NA,"Ulysses","movie",6.4,132,1967,965,"No"
40,1968,"040-1968","Best Actor",NA,"tt0062794","Charly","nm0731772","Cliff Robertson","Performance",NA,NA,"Charly","movie",6.9,103,1968,7158,"No"
40,1968,"040-1968","Best Actress",NA,"tt0063759","Hour of the Wolf","nm0880521","Liv Ullmann","Performance",8,"2023-10-24","Vargtimmen","movie",7.5,88,1968,22098,"Yes"
40,1968,"040-1968","Best Actress",NA,"tt0063611","Shame","nm0880521","Liv Ullmann","Performance",NA,NA,"Skammen","movie",8,103,1968,14642,"No"
40,1968,"040-1968","Best Director",NA,"tt0063518","Romeo and Juliet","nm0001874","Franco Zeffirelli","Director",NA,NA,"Romeo and Juliet","movie",7.6,138,1968,34076,"No"
40,1968,"040-1968","Best Film",NA,"tt0063599","The Shoes of the Fisherman",NA,NA,"Top Films",NA,NA,"The Shoes of the Fisherman","movie",7,162,1968,4027,"No"
40,1968,"040-1968","Best Foreign Language Film",NA,"tt0063794","War and Peace",NA,NA,"International",9,"2023-08-25","Voyna i mir","movie",8.3,393,1965,7997,"Yes"
40,1968,"040-1968","Best Supporting Actor",NA,"tt0063599","The Shoes of the Fisherman","nm0571674","Leo McKern","Performance",NA,NA,"The Shoes of the Fisherman","movie",7,162,1968,4027,"No"
40,1968,"040-1968","Best Supporting Actress",NA,"tt0063136","Interlude","nm0556458","Virginia Maskell","Performance",NA,NA,"Interlude","movie",6.5,113,1968,411,"No"
40,1968,"040-1968","Top Foreign Films",NA,"tt0061042","Hunger",NA,NA,"International",NA,NA,"Sult","movie",7.7,112,1966,3315,"No"
40,1968,"040-1968","Top Foreign Films",NA,"tt0061955","The Bride Wore Black",NA,NA,"International",NA,NA,"La mariée était en noir","movie",7.2,107,1968,9947,"No"
40,1968,"040-1968","Top Foreign Films",NA,"tt0063531","The Red Mantle",NA,NA,"International",NA,NA,"Den røde kappe","movie",6.1,100,1967,156,"No"
40,1968,"040-1968","Top Foreign Films",NA,"tt0063771","The Two of Us",NA,NA,"International",NA,NA,"Le vieil homme et l'enfant","movie",7.6,90,1967,2457,"No"
40,1968,"040-1968","Top Foreign Films",NA,"tt0063794","War and Peace",NA,NA,"International",9,"2023-08-25","Voyna i mir","movie",8.3,393,1965,7997,"Yes"
40,1968,"040-1968","Top Ten Films",NA,"tt0062622","2001: A Space Odyssey",NA,NA,"Top Films",10,"2021-07-09","2001: A Space Odyssey","movie",8.3,149,1968,702674,"Yes"
40,1968,"040-1968","Top Ten Films",NA,"tt0062794","Charly",NA,NA,"Top Films",NA,NA,"Charly","movie",6.9,103,1968,7158,"No"
40,1968,"040-1968","Top Ten Films",NA,"tt0063385","Oliver!",NA,NA,"Top Films",7,"2023-09-10","Oliver!","movie",7.4,153,1968,40593,"Yes"
40,1968,"040-1968","Top Ten Films",NA,"tt0063442","Planet of the Apes",NA,NA,"Top Films",8,"2021-07-14","Planet of the Apes","movie",8,112,1968,188569,"Yes"
40,1968,"040-1968","Top Ten Films",NA,"tt0063483","Rachel, Rachel",NA,NA,"Top Films",NA,NA,"Rachel, Rachel","movie",7.1,101,1968,3967,"No"
40,1968,"040-1968","Top Ten Films",NA,"tt0063518","Romeo and Juliet",NA,NA,"Top Films",NA,NA,"Romeo and Juliet","movie",7.6,138,1968,34076,"No"
40,1968,"040-1968","Top Ten Films",NA,"tt0063227","The Lion in Winter",NA,NA,"Top Films",NA,NA,"The Lion in Winter","movie",7.9,134,1968,33323,"No"
40,1968,"040-1968","Top Ten Films",NA,"tt0063599","The Shoes of the Fisherman",NA,NA,"Top Films",NA,NA,"The Shoes of the Fisherman","movie",7,162,1968,4027,"No"
40,1968,"040-1968","Top Ten Films",NA,"tt0063654","The Subject Was Roses",NA,NA,"Top Films",NA,NA,"The Subject Was Roses","movie",7,107,1968,1779,"No"
40,1968,"040-1968","Top Ten Films",NA,"tt0063823","Yellow Submarine",NA,NA,"Top Films",6,"2021-07-09","Yellow Submarine","movie",7.4,88,1968,27574,"Yes"
41,1969,"041-1969","Best Actor",NA,"tt0064382","Goodbye, Mr. Chips","nm0000564","Peter O'Toole","Performance",5,"2022-07-11","Goodbye, Mr. Chips","movie",6.8,155,1969,3760,"Yes"
41,1969,"041-1969","Best Actress",NA,"tt0165996","Trilogy","nm0656183","Geraldine Page","Performance",NA,NA,"Trilogy","movie",7.7,110,1969,177,"No"
41,1969,"041-1969","Best Director",NA,"tt0065112","Topaz","nm0000033","Alfred Hitchcock","Director",6,"2021-07-09","Topaz","movie",6.2,143,1969,19190,"Yes"
41,1969,"041-1969","Best Film",NA,"tt0065088","They Shoot Horses, Don't They?",NA,NA,"Top Films",8,"2021-07-09","They Shoot Horses, Don't They?","movie",7.8,129,1969,20384,"Yes"
41,1969,"041-1969","Best Foreign Language Film",NA,"tt0063611","Shame",NA,NA,"International",NA,NA,"Skammen","movie",8,103,1968,14642,"No"
41,1969,"041-1969","Best Supporting Actor",NA,"tt0065112","Topaz","nm0634159","Philippe Noiret","Performance",6,"2021-07-09","Topaz","movie",6.2,143,1969,19190,"Yes"
41,1969,"041-1969","Best Supporting Actress",NA,"tt0064840","The Prime of Miss Jean Brodie","nm0291512","Pamela Franklin","Performance",NA,NA,"The Prime of Miss Jean Brodie","movie",7.6,116,1969,9687,"No"
41,1969,"041-1969","Top Foreign Films",NA,"tt0065261","Adalen 31",NA,NA,"International",NA,NA,"Ådalen 31","movie",7.1,110,1969,1702,"No"
41,1969,"041-1969","Top Foreign Films",NA,"tt0064323","La femme infidèle",NA,NA,"International",NA,NA,"La femme infidèle","movie",7.4,98,1969,4399,"No"
41,1969,"041-1969","Top Foreign Films",NA,"tt0063611","Shame",NA,NA,"International",NA,NA,"Skammen","movie",8,103,1968,14642,"No"
41,1969,"041-1969","Top Foreign Films",NA,"tt0062695","Stolen Kisses",NA,NA,"International",NA,NA,"Baisers volés","movie",7.6,91,1968,14732,"No"
41,1969,"041-1969","Top Foreign Films",NA,"tt0064118","The Damned",NA,NA,"International",NA,NA,"La caduta degli dei (Götterdämmerung)","movie",7.4,156,1969,9670,"No"
41,1969,"041-1969","Top Ten Films",NA,"tt0064382","Goodbye, Mr. Chips",NA,NA,"Top Films",5,"2022-07-11","Goodbye, Mr. Chips","movie",6.8,155,1969,3760,"Yes"
41,1969,"041-1969","Top Ten Films",NA,"tt0063141","Isadora",NA,NA,"Top Films",NA,NA,"Isadora","movie",6.9,131,1968,2531,"No"
41,1969,"041-1969","Top Ten Films",NA,"tt0064665","Midnight Cowboy",NA,NA,"Top Films",8,"2022-06-26","Midnight Cowboy","movie",7.8,113,1969,117494,"Yes"
41,1969,"041-1969","Top Ten Films",NA,"tt0064893","Ring of Bright Water",NA,NA,"Top Films",NA,NA,"Ring of Bright Water","movie",7.1,107,1969,1629,"No"
41,1969,"041-1969","Top Ten Films",NA,"tt0065051","Support Your Local Sheriff!",NA,NA,"Top Films",NA,NA,"Support Your Local Sheriff!","movie",7.5,92,1969,12359,"No"
41,1969,"041-1969","Top Ten Films",NA,"tt0064072","The Battle of Britain",NA,NA,"Top Films",NA,NA,"Battle of Britain","movie",6.9,132,1969,23938,"No"
41,1969,"041-1969","Top Ten Films",NA,"tt0064840","The Prime of Miss Jean Brodie",NA,NA,"Top Films",NA,NA,"The Prime of Miss Jean Brodie","movie",7.6,116,1969,9687,"No"
41,1969,"041-1969","Top Ten Films",NA,"tt0065088","They Shoot Horses, Don't They?",NA,NA,"Top Films",8,"2021-07-09","They Shoot Horses, Don't They?","movie",7.8,129,1969,20384,"Yes"
41,1969,"041-1969","Top Ten Films",NA,"tt0065112","Topaz",NA,NA,"Top Films",6,"2021-07-09","Topaz","movie",6.2,143,1969,19190,"Yes"
41,1969,"041-1969","Top Ten Films",NA,"tt0065126","True Grit",NA,NA,"Top Films",6,"2023-09-14","True Grit","movie",7.4,128,1969,50330,"Yes"
42,1970,"042-1970","Best Actor",NA,"tt0066206","Patton","nm0001715","George C. Scott","Performance",NA,NA,"Patton","movie",7.9,172,1970,106470,"No"
42,1970,"042-1970","Best Actress",NA,"tt0066579","Women in Love","nm0413559","Glenda Jackson","Performance",NA,NA,"Women in Love","movie",7.1,131,1969,8377,"No"
42,1970,"042-1970","Best Director",NA,"tt0064285","The Wild Child","nm0000076","François Truffaut","Director",NA,NA,"L'enfant sauvage","movie",7.5,83,1970,8741,"No"
42,1970,"042-1970","Best Film",NA,"tt0066206","Patton",NA,NA,"Top Films",NA,NA,"Patton","movie",7.9,172,1970,106470,"No"
42,1970,"042-1970","Best Foreign Language Film",NA,"tt0064285","The Wild Child",NA,NA,"International",NA,NA,"L'enfant sauvage","movie",7.5,83,1970,8741,"No"
42,1970,"042-1970","Best Supporting Actor",NA,"tt0065636","Diary of a Mad Housewife","nm0001449","Frank Langella","Performance",NA,NA,"Diary of a Mad Housewife","movie",7,95,1970,2081,"No"
42,1970,"042-1970","Best Supporting Actor",NA,"tt0066495","The Twelve Chairs","nm0001449","Frank Langella","Performance",NA,NA,"The Twelve Chairs","movie",6.4,94,1970,6963,"No"
42,1970,"042-1970","Best Supporting Actress",NA,"tt0065724","Five Easy Pieces","nm0000947","Karen Black","Performance",7,"2023-09-13","Five Easy Pieces","movie",7.4,98,1970,39703,"Yes"
